E sigma
130115 1.8262
130190 1.9455
130280 2.1024
130372 2.2773
130451 2.4403
130529 2.6175
130608 2.8103
130688 3.0212
130767 3.2512
130847 3.5024
130926 3.7757
131006 4.0747
131085 4.4005
131165 4.7572
131244 5.1459
131324 5.5717
131403 6.0354
131487 6.5702
131573 7.1731
131661 7.8462
131749 8.5795
131836 9.3797
131924 10.239
132011 11.16
132097 12.131
132227 13.674
132470 16.639
132484 16.883
132500 17.223
132511 17.302
132530 17.354
132660 18.671
132722 19.206
132803 19.796
132878 20.198
132953 20.452
133015 20.545
133035 20.552
133095 20.504
133180 20.282
133255 19.945
133349 19.361
133431 18.747
133531 17.877
133682 16.467
133933 14.077
134084 12.735
134185 11.906
134285 11.132
134386 10.415
134486 9.7519
134587 9.1418
134687 8.581
134788 8.066
134888 7.5934
134989 7.1595
135089 6.7609
135190 6.3945
135290 6.0573
135391 5.7466
135491 5.4599
135592 5.1951
135693 4.95
135793 4.7229
135944 4.4134
136095 4.1338
136245 3.8838
136396 3.6565
136547 3.4519
136698 3.2648
136848 3.0952
136999 2.9393
137200 2.752
137401 2.5843
137602 2.4337
137791 2.3063
138004 2.1748
138256 2.0361
138491 1.9199
138505 1.9164
138517 1.9239
138532 1.9436
138534 1.944
138542 1.937
138560 1.8979
138569 1.8864
138642 1.8518
138838 1.7688
139077 1.6767
139322 1.591
139640 1.4903
139933 1.4072
140225 1.3321
140591 1.2476
140956 1.1723
141322 1.1045
141761 1.032
142178 0.97079
142544 0.92263
142961 0.874
143183 0.85171
143199 0.85095
143210 0.85186
143217 0.8562
143220 0.86207
143223 0.87326
143226 0.8851
143228 0.90208
143229 0.91917
143231 0.9408
143232 0.95814
143234 0.99001
143236 1.0288
143237 1.0753
143239 1.1298
143240 1.186
143242 1.2488
143243 1.3177
143246 1.4353
143252 1.7522
143254 1.846
143255 1.9151
143257 1.9767
143258 2.0194
143260 2.0583
143261 2.0794
143263 2.0844
143264 2.0771
143266 2.0562
143267 2.0329
143268 1.9938
143270 1.925
143271 1.858
143273 1.7577
143279 1.4455
143281 1.3495
143283 1.2613
143285 1.1824
143286 1.1355
143288 1.0932
143289 1.0416
143291 0.99997
143293 0.96561
143294 0.9377
143296 0.91545
143298 0.89738
143300 0.88266
143302 0.8688
143305 0.85967
143309 0.85072
143315 0.84564
143333 0.84044
143410 0.8312
143609 0.81474
143821 0.80154
143987 0.79532
144093 0.79396
144199 0.79561
144299 0.80085
144380 0.80888
144464 0.82198
144521 0.83455
144577 0.85101
144634 0.87274
144677 0.89344
144719 0.91895
144762 0.95054
144790 0.9758
144818 1.0052
144847 1.0394
144873 1.077
144898 1.1176
144923 1.1648
144948 1.2196
144966 1.2667
144984 1.3193
145003 1.3789
145021 1.4468
145039 1.5242
145057 1.613
145071 1.6914
145086 1.7794
145100 1.8785
145114 1.9906
145128 2.1177
145142 2.2626
145152 2.3706
145161 2.489
145171 2.6192
145180 2.7626
145190 2.9208
145199 3.096
145208 3.2903
145216 3.4612
145224 3.6476
145231 3.8511
145239 4.0737
145246 4.3174
145254 4.5848
145261 4.8783
145269 5.201
145277 5.603
145286 6.0509
145294 6.5502
145303 7.1064
145311 7.7251
145320 8.4115
145328 9.1698
145337 10.002
145346 10.908
145354 11.881
145367 13.407
145384 15.543
145394 16.736
145401 17.44
145408 18.038
145414 18.505
145420 18.785
145426 18.941
145430 18.972
145436 18.904
145443 18.694
145449 18.353
145455 17.895
145462 17.341
145470 16.42
145481 15.246
145501 12.813
145512 11.662
145521 10.654
145530 9.8382
145538 9.0903
145547 8.4089
145555 7.7905
145564 7.2312
145570 6.8336
145577 6.4663
145584 6.1271
145590 5.8137
145600 5.3874
145610 5.0079
145617 4.778
145625 4.5066
145634 4.2598
145642 4.0349
145651 3.8296
145659 3.6417
145668 3.4696
145680 3.2373
145689 3.0902
145699 2.9483
145713 2.7573
145727 2.5889
145741 2.4397
145756 2.307
145773 2.1653
145791 2.0309
145810 1.9137
145828 1.8108
145847 1.7196
145866 1.6391
145884 1.5682
145908 1.4847
145932 1.4121
145957 1.3481
145985 1.2829
146014 1.226
146042 1.176
146070 1.1318
146113 1.0745
146155 1.0259
146198 0.98411
146240 0.94794
146297 0.90671
146354 0.87175
146410 0.84161
146467 0.81545
146549 0.78325
146623 0.75825
146727 0.72864
146833 0.70316
146939 0.68137
147081 0.65645
147223 0.63517
147412 0.61075
147601 0.58965
147884 0.56234
148168 0.53864
148546 0.51089
149018 0.48005
149656 0.44282
150034 0.4224
150036 0.4224
150046 0.42356
150051 0.42676
150054 0.43121
150056 0.43598
150058 0.44279
150060 0.45227
150062 0.46157
150063 0.47308
150065 0.48717
150067 0.50409
150068 0.51709
150069 0.53932
150071 0.56494
150072 0.594
150074 0.62636
150076 0.66692
150078 0.71072
150084 0.87192
150086 0.92697
150087 0.95082
150089 0.98241
150091 1.0053
150092 1.0195
150094 1.028
150095 1.0296
150096 1.0261
150098 1.0149
150099 0.99854
150100 0.97916
150102 0.94636
150104 0.90706
150106 0.86343
150111 0.72054
150114 0.66207
150115 0.62202
150117 0.59399
150118 0.56534
150120 0.53999
150122 0.51793
150123 0.50103
150125 0.48245
150126 0.46739
150128 0.45542
150130 0.44606
150132 0.43885
150134 0.43131
150137 0.42641
150141 0.42215
150147 0.41939
150160 0.4172
150226 0.41243
150781 0.3805
151003 0.36608
151259 0.34729
151304 0.34538
151314 0.3453
151345 0.34661
151363 0.34929
151376 0.35274
151389 0.35819
151398 0.36345
151405 0.36974
151413 0.37804
151419 0.38602
151425 0.39597
151430 0.40765
151435 0.42026
151440 0.43574
151443 0.44807
151446 0.46239
151450 0.47911
151453 0.49878
151455 0.5164
151458 0.53776
151460 0.56263
151463 0.59182
151465 0.61421
151466 0.63941
151468 0.6679
151470 0.70034
151472 0.73742
151473 0.76887
151474 0.8039
151476 0.84308
151477 0.88704
151478 0.93654
151479 0.99238
151481 1.0556
151482 1.1271
151483 1.1914
151484 1.2626
151485 1.3415
151486 1.429
151487 1.526
151488 1.6335
151489 1.7527
151490 1.8843
151491 2.03
151492 2.1906
151493 2.3065
151494 2.4919
151495 2.6948
151496 2.9166
151497 3.1581
151498 3.4208
151499 3.705
151500 4.0119
151501 4.3415
151502 4.7107
151503 5.1049
151504 5.5245
151506 6.1218
151507 6.5963
151509 7.4815
151511 8.4189
151517 11.533
151518 12.36
151520 13.129
151522 13.821
151523 14.427
151525 14.811
151526 15.118
151527 15.325
151528 15.46
151530 15.527
151530 15.527
151532 15.453
151533 15.312
151534 15.076
151535 14.761
151537 14.383
151538 13.793
151540 13.053
151542 12.167
151545 10.874
151549 8.7925
151551 7.7995
151552 7.1719
151554 6.5055
151555 5.9854
151556 5.5001
151558 5.0492
151559 4.6339
151560 4.28
151561 4.0046
151562 3.7489
151563 3.5125
151564 3.2942
151565 3.0935
151566 2.9085
151567 2.739
151568 2.5836
151569 2.4414
151570 2.3113
151572 2.171
151573 2.0355
151574 1.9148
151575 1.807
151577 1.7107
151578 1.6246
151579 1.5473
151581 1.4778
151582 1.4151
151584 1.3407
151585 1.2753
151587 1.2174
151589 1.1659
151591 1.1198
151593 1.0591
151596 1.0068
151598 0.96115
151601 0.92102
151604 0.88548
151607 0.83919
151611 0.79971
151615 0.76566
151619 0.73602
151624 0.70201
151629 0.67308
151635 0.6482
151640 0.62659
151647 0.60189
151653 0.58214
151660 0.56505
151668 0.54556
151677 0.52907
151687 0.51236
151700 0.49616
151712 0.48267
151730 0.46618
151747 0.45356
151764 0.44314
151790 0.43051
151825 0.41752
151864 0.40637
151903 0.39759
151958 0.38777
152014 0.37998
152107 0.36965
152194 0.36198
152318 0.35285
152498 0.34189
152803 0.32641
153211 0.30853
153744 0.28751
154456 0.26164
155370 0.23041
156502 0.19363
157744 0.15415
157889 0.14899
157945 0.14632
157982 0.14369
157988 0.1441
157991 0.14499
157994 0.14666
157997 0.1493
158000 0.1529
158003 0.15776
158005 0.16197
158008 0.16987
158011 0.17898
158017 0.19516
158019 0.20228
158022 0.20783
158024 0.21199
158026 0.21431
158028 0.21511
158031 0.21431
158033 0.21182
158035 0.20912
158037 0.20324
158041 0.19423
158047 0.17984
158050 0.17109
158053 0.16509
158057 0.16034
158060 0.15674
158063 0.15411
158067 0.15172
158073 0.14972
158083 0.14802
158100 0.14647
158137 0.14433
158194 0.14193
158401 0.13485
158912 0.11864
158985 0.11661
159023 0.1159
159040 0.11585
159055 0.1162
159064 0.11687
159069 0.11792
159073 0.11919
159075 0.12062
159077 0.12281
159079 0.1249
159080 0.12768
159081 0.13036
159083 0.13366
159084 0.13772
159085 0.14268
159086 0.14744
159087 0.15299
159088 0.15946
159088 0.16695
159089 0.17563
159090 0.18561
159091 0.19708
159092 0.21017
159093 0.22509
159094 0.24198
159095 0.26039
159096 0.2795
159096 0.30068
159097 0.32403
159098 0.34969
159099 0.37774
159100 0.40844
159100 0.44173
159101 0.47778
159102 0.51661
159103 0.55834
159104 0.60639
159105 0.65964
159106 0.71634
159107 0.79735
159108 0.88403
159109 0.97601
159111 1.122
159114 1.3525
159116 1.5836
159118 1.7295
159120 1.856
159122 1.9567
159123 2.0294
159124 2.0776
159125 2.1248
159126 2.1518
159128 2.1666
159128 2.1684
159130 2.1599
159131 2.1337
159132 2.0961
159133 2.0397
159135 1.9831
159136 1.8943
159138 1.7749
159140 1.6327
159142 1.4295
159145 1.1715
159147 1.0227
159148 0.9055
159149 0.81736
159151 0.73488
159152 0.66577
159153 0.619
159153 0.57489
159154 0.53352
159155 0.49475
159156 0.45867
159156 0.42514
159157 0.39416
159158 0.3617
159159 0.33231
159160 0.30574
159161 0.28188
159162 0.26049
159163 0.24144
159164 0.22451
159164 0.20956
159165 0.19637
159166 0.18481
159167 0.17793
159168 0.17041
159168 0.16369
159169 0.1577
159170 0.14994
159171 0.14346
159172 0.13806
159173 0.13359
159174 0.12989
159175 0.12685
159177 0.12361
159178 0.12113
159180 0.11857
159182 0.11679
159185 0.11504
159188 0.11393
159194 0.11259
159206 0.11116
159227 0.10958
159254 0.10813
159309 0.1059
159830 0.087995
160007 0.082105
160096 0.079433
160155 0.077896
160210 0.076778
160260 0.076166
160285 0.076072
160313 0.076203
160341 0.076659
160369 0.077542
160390 0.078569
160410 0.079881
160429 0.081549
160447 0.083709
160466 0.086492
160479 0.088772
160491 0.091464
160503 0.094358
160513 0.097405
160524 0.10091
160534 0.10496
160545 0.10963
160555 0.11504
160566 0.12132
160574 0.1267
160582 0.13274
160591 0.14048
160599 0.14937
160605 0.15603
160611 0.16338
160617 0.17149
160623 0.18046
160629 0.1904
160634 0.20029
160640 0.21118
160645 0.22322
160650 0.23655
160656 0.25134
160661 0.26781
160666 0.28619
160672 0.30678
160677 0.32992
160680 0.34696
160684 0.36546
160688 0.38558
160691 0.4075
160695 0.43144
160698 0.45764
160701 0.48388
160704 0.5098
160707 0.5379
160710 0.56842
160713 0.60163
160716 0.63784
160719 0.67742
160722 0.72077
160725 0.7644
160727 0.80774
160730 0.85479
160732 0.90597
160735 0.96178
160737 1.0227
160740 1.0895
160742 1.1627
160744 1.2332
160747 1.3342
160749 1.4082
160751 1.4882
160753 1.5747
160755 1.6685
160757 1.7702
160759 1.8806
160760 1.9852
160762 2.0978
160764 2.2192
160765 2.35
160767 2.4912
160769 2.6434
160770 2.8077
160772 2.9848
160774 3.2334
160776 3.5067
160778 3.807
160780 4.1358
160782 4.4949
160784 4.8628
160786 5.2472
160788 5.6579
160791 6.2461
160794 6.8765
160796 7.5432
160801 8.9431
160805 10.042
160808 10.795
160811 11.477
160814 11.926
160816 12.306
160818 12.56
160819 12.756
160821 12.892
160823 12.969
160824 12.975
160826 12.936
160828 12.829
160830 12.655
160831 12.505
160834 12.129
160836 11.725
160838 11.265
160841 10.585
160846 9.4813
160851 8.0459
160854 7.3603
160857 6.7129
160859 6.1831
160862 5.6914
160864 5.2384
160867 4.8242
160869 4.4471
160871 4.1995
160873 3.9542
160875 3.7273
160877 3.5176
160879 3.3238
160881 3.1448
160882 2.9793
160884 2.8263
160887 2.6678
160889 2.507
160891 2.3607
160894 2.2273
160896 2.1054
160898 1.9939
160901 1.8916
160903 1.7976
160906 1.7007
160909 1.6027
160912 1.5138
160915 1.4329
160918 1.359
160921 1.2914
160923 1.2294
160928 1.1455
160931 1.0866
160935 1.0329
160939 0.96813
160944 0.91026
160949 0.85829
160953 0.81144
160958 0.76903
160962 0.73051
160968 0.6907
160974 0.65055
160980 0.61457
160985 0.58219
160991 0.55294
160997 0.52641
161003 0.50226
161012 0.4699
161021 0.44146
161030 0.41632
161039 0.39397
161048 0.374
161056 0.35607
161064 0.34151
161074 0.32497
161084 0.31009
161094 0.29665
161109 0.27878
161124 0.26323
161139 0.24959
161157 0.23505
161176 0.22243
161194 0.2114
161212 0.20168
161231 0.19304
161250 0.18488
161263 0.17979
161290 0.17068
161317 0.16276
161343 0.1558
161373 0.14901
161402 0.14302
161432 0.13768
161476 0.1307
161521 0.12469
161565 0.11946
161609 0.11485
161668 0.10948
161727 0.10484
161787 0.10076
161852 0.096781
161923 0.092954
161993 0.089564
162100 0.085138
162206 0.081389
162289 0.078809
162384 0.076195
162478 0.073872
162620 0.070979
162715 0.069372
162809 0.068014
162904 0.066899
162999 0.066024
163093 0.06539
163188 0.065001
163282 0.064863
163377 0.064985
163507 0.065602
163613 0.066502
163720 0.067808
163826 0.069533
163933 0.071674
164039 0.074321
164126 0.076869
164208 0.079638
164289 0.082687
164369 0.086126
164449 0.09004
164506 0.093229
164558 0.096662
164588 0.099125
164613 0.10179
164628 0.10409
164640 0.10641
164648 0.10851
164655 0.11058
164661 0.11328
164666 0.11634
164669 0.11875
164672 0.12189
164674 0.12457
164676 0.12795
164678 0.13181
164680 0.13613
164681 0.14007
164683 0.14477
164684 0.15038
164685 0.1571
164686 0.16232
164687 0.16821
164688 0.17485
164688 0.18235
164689 0.1908
164690 0.20033
164691 0.21104
164692 0.2223
164692 0.23483
164693 0.24876
164694 0.26421
164695 0.28134
164696 0.30026
164696 0.32116
164697 0.34411
164698 0.36938
164699 0.397
164699 0.42668
164700 0.45784
164701 0.4916
164702 0.52801
164702 0.56725
164703 0.6093
164704 0.65449
164705 0.70267
164706 0.77181
164707 0.84661
164707 0.91752
164709 1.0166
164710 1.1231
164711 1.2365
164712 1.3565
164714 1.539
164716 1.7738
164720 2.2572
164722 2.5073
164724 2.7059
164725 2.8588
164727 2.9788
164728 3.0554
164729 3.1263
164731 3.1643
164732 3.184
164732 3.186
164733 3.1797
164735 3.1542
164736 3.1075
164737 3.0528
164738 2.971
164739 2.8843
164741 2.763
164742 2.6011
164744 2.448
164746 2.1459
164750 1.6947
164752 1.5093
164753 1.3333
164754 1.2226
164755 1.1227
164756 1.0333
164757 0.94923
164758 0.8705
164759 0.79717
164760 0.72922
164761 0.66659
164762 0.60913
164763 0.56787
164764 0.52691
164764 0.48912
164765 0.45442
164766 0.42261
164767 0.3936
164768 0.36708
164768 0.34303
164769 0.3212
164770 0.30148
164771 0.28366
164772 0.2656
164773 0.24871
164774 0.23392
164775 0.22094
164776 0.20962
164777 0.19974
164778 0.19114
164779 0.18365
164780 0.17714
164781 0.16975
164782 0.164
164783 0.15948
164785 0.15389
164786 0.14943
164788 0.14584
164790 0.14205
164793 0.1391
164796 0.13575
164799 0.13325
164804 0.13048
164809 0.12847
164817 0.12637
164825 0.12481
164837 0.12355
164850 0.12294
164861 0.12281
164887 0.12334
164917 0.12479
164965 0.12807
165025 0.13307
165090 0.13931
165179 0.14877
165267 0.15932
165355 0.17084
165440 0.18315
165532 0.19787
165622 0.21367
165710 0.23078
165799 0.24957
165887 0.2702
165976 0.29286
166064 0.31775
166153 0.3451
166241 0.37519
166330 0.4083
166419 0.44476
166507 0.48495
166596 0.52931
166684 0.57825
166743 0.61376
166802 0.65176
166861 0.69246
166920 0.73606
166979 0.78281
167038 0.83297
167097 0.88683
167156 0.9447
167216 1.0069
167275 1.0739
167334 1.146
167393 1.2238
167452 1.3076
167511 1.3982
167570 1.4961
167629 1.602
167688 1.7166
167747 1.8408
167806 1.9755
167865 2.1217
167924 2.2806
167983 2.4534
168042 2.6417
168101 2.8464
168160 3.0693
168219 3.3124
168278 3.5773
168337 3.8662
168396 4.1811
168455 4.5244
168514 4.8981
168573 5.3048
168632 5.7463
168691 6.2249
168750 6.7418
168809 7.2982
168868 7.8942
168937 8.6384
169006 9.4288
169095 10.503
169282 12.838
169373 13.906
169432 14.526
169489 15.046
169545 15.468
169599 15.787
169653 16.002
169707 16.114
169734 16.13
169803 16.056
169855 15.9
169906 15.662
169975 15.244
170039 14.767
170128 14.008
170325 12.151
170443 11.047
170521 10.348
170600 9.6867
170679 9.068
170757 8.4929
170836 7.9608
170915 7.4701
170994 7.0187
171072 6.6038
171151 6.2227
171230 5.8727
171308 5.551
171387 5.2552
171466 4.9828
171545 4.7317
171623 4.5
171732 4.2092
171820 3.9936
171938 3.7327
172046 3.5176
172156 3.3208
172182 3.2835
172185 3.2825
172194 3.2915
172201 3.3146
172216 3.3923
172221 3.4036
172227 3.3917
172234 3.347
172247 3.2325
172256 3.1855
172266 3.1511
172289 3.1081
172389 2.9582
172511 2.7936
172625 2.6547
172734 2.5321
172848 2.4149
173009 2.2636
173150 2.1458
173281 2.0444
173365 1.9836
173574 1.8472
173749 1.7452
173923 1.6531
174078 1.5787
174304 1.4808
174516 1.3976
174768 1.3102
175019 1.2323
175292 1.1565
175566 1.0888
175876 1.0205
176185 0.95958
176431 0.91554
176765 0.86114
177107 0.81063
177537 0.75312
178152 0.67544
178314 0.6513
178449 0.62571
178477 0.62256
178488 0.62351
178496 0.62609
178502 0.63023
178507 0.63535
178511 0.64341
178515 0.65258
178518 0.66609
178521 0.68098
178523 0.69397
178524 0.71022
178526 0.73058
178528 0.75614
178529 0.7795
178530 0.80716
178532 0.83988
178533 0.86912
178534 0.90716
178535 0.95094
178536 1.0012
178537 1.0587
178539 1.1244
178539 1.1794
178540 1.2398
178541 1.306
178542 1.37
178543 1.4572
178544 1.5529
178545 1.6575
178546 1.7715
178547 1.8952
178548 2.0289
178549 2.1728
178550 2.3273
178551 2.4923
178552 2.6677
178553 2.9499
178555 3.2543
178556 3.5785
178558 3.953
178560 4.5681
178564 5.6294
178566 6.1526
178568 6.5809
178570 6.9003
178571 7.1385
178573 7.3384
178574 7.498
178576 7.6132
178577 7.6791
178578 7.6895
178580 7.6561
178581 7.5754
178583 7.4488
178584 7.2364
178585 7.0458
178587 6.7702
178589 6.4599
178591 5.9457
178595 4.9368
178598 4.2423
178600 3.8419
178602 3.466
178603 3.2028
178604 2.9443
178606 2.7
178607 2.4776
178608 2.341
178609 2.2139
178610 2.0958
178611 1.9866
178612 1.8856
178613 1.7928
178614 1.7075
178615 1.6295
178616 1.5581
178617 1.4626
178619 1.3798
178620 1.313
178622 1.2546
178623 1.2037
178624 1.1592
178626 1.1085
178628 1.0659
178630 1.0301
178631 0.99976
178633 0.97388
178635 0.94719
178639 0.91469
178642 0.88879
178646 0.8613
178651 0.83939
178655 0.8196
178663 0.79612
178670 0.77777
178678 0.76209
178689 0.74374
178701 0.72961
178715 0.71584
178740 0.69896
178767 0.68539
178794 0.67511
178832 0.66378
178898 0.64952
178979 0.63627
179088 0.6222
179279 0.60189
179550 0.57763
179970 0.54503
180477 0.51034
180969 0.48019
181523 0.44945
182107 0.42014
182735 0.39126
183367 0.36481
184112 0.33635
184762 0.31371
185105 0.30308
185277 0.29916
185342 0.2986
185407 0.29948
185448 0.3017
185476 0.30463
185496 0.3082
185516 0.31374
185531 0.31984
185543 0.3262
185553 0.33424
185560 0.34094
185567 0.34926
185574 0.35976
185579 0.37067
185583 0.38062
185588 0.39255
185592 0.40708
185595 0.41863
185598 0.43611
185601 0.45559
185604 0.47107
185606 0.48908
185608 0.51027
185609 0.52872
185611 0.54983
185613 0.57413
185614 0.5949
185615 0.621
185617 0.65065
185618 0.68443
185619 0.72297
185621 0.76701
185622 0.80414
185623 0.84515
185624 0.89052
185625 0.94064
185626 0.996
185627 1.057
185628 1.1242
185629 1.1981
185630 1.2792
185631 1.3681
185632 1.4653
185633 1.5712
185634 1.6864
185635 1.8111
185636 1.9585
185637 2.1181
185638 2.2906
185639 2.4759
185641 2.6744
185642 2.8858
185643 3.1099
185644 3.3461
185645 3.6677
185647 4.0062
185649 4.5401
185655 6.0788
185657 6.5087
185658 6.8861
185660 7.2081
185661 7.4748
185662 7.6889
185664 7.8685
185665 8.0104
185666 8.1177
185668 8.1793
185669 8.1898
185670 8.1627
185672 8.1006
185673 7.9877
185674 7.8354
185676 7.649
185677 7.4289
185679 7.044
185681 6.6563
185682 6.237
185686 5.2604
185690 4.3878
185691 3.9684
185693 3.6159
185694 3.2834
185696 2.9725
185697 2.685
185698 2.5064
185700 2.2842
185701 2.1285
185702 1.9834
185703 1.8488
185704 1.7241
185705 1.6093
185706 1.5033
185707 1.4062
185708 1.3173
185709 1.2361
185710 1.162
185711 1.0945
185712 1.0331
185713 0.97747
185714 0.92689
185715 0.88109
185716 0.83956
185717 0.80194
185718 0.75719
185720 0.7179
185721 0.68338
185722 0.65256
185724 0.62542
185725 0.6091
185727 0.5801
185728 0.55525
185730 0.53378
185732 0.51511
185734 0.49874
185736 0.4843
185738 0.46704
185741 0.45219
185745 0.4334
185748 0.41785
185751 0.40889
185756 0.39361
185761 0.38092
185766 0.37038
185773 0.35883
185780 0.34946
185790 0.33833
185800 0.32973
185810 0.32291
185823 0.3164
185841 0.309
185859 0.30347
185887 0.29744
185914 0.29302
185949 0.28872
186012 0.28332
186093 0.27834
186213 0.27289
186453 0.26434
186918 0.25043
187629 0.23146
188430 0.21185
189253 0.19322
190099 0.17539
190938 0.15894
191786 0.14347
192421 0.13234
192431 0.13269
192436 0.13355
192439 0.13463
192442 0.13635
192445 0.13899
192447 0.14163
192450 0.14473
192452 0.14909
192454 0.15447
192457 0.16118
192459 0.16963
192462 0.17927
192465 0.19131
192470 0.21493
192473 0.22639
192475 0.23408
192477 0.23958
192479 0.24316
192481 0.24549
192483 0.24599
192485 0.24503
192487 0.24261
192489 0.23828
192490 0.23373
192493 0.22526
192496 0.21233
192502 0.18619
192505 0.17547
192508 0.16649
192510 0.15874
192513 0.15227
192515 0.14704
192518 0.14293
192520 0.13989
192522 0.13831
192525 0.13596
192528 0.13441
192532 0.13341
192539 0.1323
192555 0.13139
192633 0.12959
193023 0.1231
193621 0.11397
194308 0.10416
194995 0.095087
195511 0.088788
196026 0.082883
196542 0.077473
197057 0.072491
197401 0.069462
197745 0.066664
198088 0.064109
198432 0.061807
198776 0.059773
199119 0.058021
199463 0.056567
199807 0.055429
200150 0.054627
200580 0.054136
200709 0.054092
200838 0.054119
201181 0.054467
201439 0.055022
201697 0.055821
201954 0.056917
202212 0.058282
202470 0.059983
202728 0.061987
202985 0.064369
203243 0.067095
203501 0.070251
203759 0.073799
204016 0.077838
204274 0.082327
204532 0.087381
204790 0.092954
205047 0.099182
205305 0.10602
205563 0.11361
205821 0.12192
206078 0.13114
206336 0.1412
206594 0.15234
206766 0.16035
206938 0.16889
207109 0.17799
207281 0.18769
207453 0.19806
207625 0.20913
207797 0.22098
207968 0.23367
208140 0.24731
208312 0.26191
208484 0.27783
208570 0.28612
208742 0.30401
208935 0.32622
209064 0.34237
209193 0.35968
209317 0.37798
209438 0.39725
209567 0.42001
209704 0.44726
209807 0.47027
209910 0.49593
210013 0.52513
