E sigma
4944.56 4.5685
4944.7 4.7043
4944.84 4.8754
4944.98 5.0857
4945.12 5.3389
4945.26 5.6381
4945.4 5.9863
4945.54 6.3854
4945.65 6.7281
4945.75 7.1017
4945.9 7.6472
4946.04 8.2445
4946.21 9.0163
4946.41 9.9821
4946.66 11.271
4947.1 13.644
4947.35 14.852
4947.52 15.595
4947.68 16.249
4947.86 16.815
4948.03 17.246
4948.19 17.533
4948.36 17.691
4948.48 17.72
4948.62 17.664
4948.76 17.511
4948.95 17.172
4949.1 16.81
4949.33 16.132
4949.55 15.333
4949.93 13.841
4950.37 12.062
4950.61 11.175
4950.78 10.581
4950.96 9.9934
4951.15 9.4645
4951.34 8.9955
4951.5 8.6424
4951.69 8.2609
4951.89 7.9349
4952.08 7.6582
4952.28 7.4245
4952.48 7.2275
4952.75 6.9982
4953.03 6.8169
4953.41 6.6294
4953.78 6.4847
4954.19 6.358
4954.86 6.196
4955.76 6.0297
4956.88 5.8645
4958.74 5.6372
4961.11 5.3533
4962.09 5.2113
4963.35 4.9974
4963.78 4.9383
4964.07 4.9181
4964.21 4.9174
4964.45 4.9363
4964.7 4.9883
4964.88 5.055
4965.06 5.1502
4965.26 5.2866
4965.4 5.4139
4965.55 5.5652
4965.69 5.7415
4965.83 5.9353
4966.03 6.2562
4966.23 6.6238
4966.4 6.9749
4966.61 7.4409
4967.29 9.0404
4967.56 9.6347
4967.8 10.068
4968 10.374
4968.17 10.562
4968.35 10.709
4968.51 10.78
4968.64 10.796
4968.8 10.767
4968.98 10.68
4969.16 10.53
4969.39 10.268
4969.6 9.9754
4969.97 9.3841
4970.53 8.4698
4970.81 8.0359
4971.06 7.7057
4971.3 7.4155
4971.55 7.166
4971.79 6.955
4972.08 6.7511
4972.36 6.5878
4972.65 6.4574
4972.94 6.3526
4973.37 6.2304
4974.01 6.0978
4974.66 5.9998
4975.81 5.8692
4977.61 5.7192
4979.57 5.5926
4982.73 5.4252
4983.56 5.3966
4983.98 5.3932
4984.48 5.4072
4984.99 5.4511
4985.41 5.5168
4985.82 5.6102
4986.94 5.9261
4987.35 6.0135
4987.72 6.0534
4987.85 6.0562
4988.19 6.0331
4988.52 5.9719
4988.85 5.8741
4989.29 5.709
4990.2 5.3389
4990.72 5.1603
4991.14 5.0472
4991.74 4.9248
4992.54 4.8107
4994.5 4.567
4995.52 4.4098
4996.27 4.2694
4997.02 4.1041
4997.72 3.9414
4998.07 3.8756
4998.33 3.8471
4998.41 3.844
4998.6 3.852
4998.79 3.8857
4998.91 3.9266
4999.04 3.9854
4999.16 4.0653
4999.29 4.1695
4999.41 4.3017
4999.52 4.4388
4999.62 4.6012
4999.73 4.7912
4999.83 5.0113
4999.94 5.2638
5000.05 5.5507
5000.15 5.8742
5000.26 6.236
5000.38 6.7154
5000.51 7.252
5000.63 7.847
5000.76 8.5002
5000.88 9.2102
5001.03 10.077
5001.18 11.063
5001.33 12.111
5001.57 13.96
5002.06 17.645
5002.28 19.26
5002.48 20.553
5002.63 21.419
5002.8 22.234
5002.95 22.831
5003.09 23.235
5003.21 23.482
5003.34 23.646
5003.41 23.681
5003.57 23.631
5003.73 23.41
5003.9 22.996
5004.05 22.514
5004.23 21.788
5004.42 20.878
5004.61 19.8
5005.01 17.462
5005.38 15.339
5005.64 13.911
5005.82 13.037
5005.98 12.287
5006.14 11.603
5006.31 10.986
5006.47 10.432
5006.63 9.9414
5006.81 9.47
5007 9.0457
5007.19 8.6828
5007.37 8.3734
5007.56 8.1101
5007.78 7.8516
5008.06 7.5815
5008.34 7.3651
5008.62 7.1887
5008.99 6.9985
5009.43 6.8211
5009.93 6.6574
5010.68 6.4612
5011.17 6.3525
5012.27 6.1534
5013.37 5.9907
5014.83 5.8069
5017 5.5757
5019.74 5.3175
5020.86 5.1762
5021.85 5.0223
5023.06 4.8046
5024.03 4.5994
5025.01 4.3782
5025.3 4.3304
5025.6 4.31
5025.78 4.3185
5025.95 4.3489
5026.13 4.4075
5026.31 4.5014
5026.42 4.5874
5026.54 4.6952
5026.69 4.8643
5026.79 5.0007
5026.89 5.1576
5026.98 5.3365
5027.08 5.5389
5027.18 5.7658
5027.28 6.0186
5027.41 6.3872
5027.52 6.7688
5027.64 7.1907
5027.76 7.653
5027.88 8.1549
5028.02 8.7885
5028.19 9.6734
5028.37 10.626
5028.64 12.181
5029.09 14.808
5029.33 16.114
5029.5 16.983
5029.68 17.744
5029.84 18.314
5030 18.784
5030.15 19.096
5030.31 19.298
5030.44 19.354
5030.57 19.326
5030.74 19.154
5030.87 18.921
5031.01 18.608
5031.16 18.148
5031.32 17.605
5031.56 16.667
5031.9 15.152
5032.33 13.204
5032.58 12.141
5032.75 11.484
5032.93 10.823
5033.12 10.178
5033.32 9.6063
5033.52 9.1061
5033.68 8.7342
5033.89 8.3371
5034.1 8.0014
5034.3 7.7193
5034.51 7.4825
5034.71 7.2836
5035.01 7.0519
5035.3 6.8673
5035.7 6.6731
5036.09 6.5191
5036.68 6.335
5037.47 6.1411
5038.56 5.9253
5039.61 5.7532
5041.05 5.5614
5042.73 5.3541
5043.76 5.1869
5044.87 4.9691
5046.29 4.662
5047.27 4.4229
5048 4.2175
5049.36 3.7876
5049.68 3.7045
5049.92 3.6639
5050.08 3.6538
5050.24 3.6627
5050.4 3.6966
5050.52 3.7426
5050.64 3.8102
5050.76 3.9031
5050.86 4.0049
5050.95 4.1185
5051.04 4.2543
5051.13 4.4149
5051.22 4.6029
5051.32 4.8209
5051.41 5.0717
5051.5 5.3582
5051.59 5.6831
5051.68 6.0493
5051.78 6.4595
5051.87 6.9105
5051.96 7.4095
5052.05 7.959
5052.14 8.5608
5052.23 9.2171
5052.32 9.9289
5052.41 10.698
5052.5 11.524
5052.6 12.455
5052.69 13.45
5052.82 14.873
5052.95 16.4
5053.09 18.191
5053.24 20.262
5053.47 23.545
5053.94 30.442
5054.16 33.654
5054.34 35.914
5054.49 37.718
5054.66 39.498
5054.79 40.599
5054.94 41.664
5055.04 42.173
5055.18 42.726
5055.31 42.97
5055.39 43.02
5055.53 42.893
5055.68 42.463
5055.84 41.747
5056.01 40.61
5056.16 39.434
5056.34 37.683
5056.57 35.269
5056.94 30.976
5057.32 26.485
5057.51 24.363
5057.7 22.376
5057.87 20.755
5058.04 19.268
5058.21 17.92
5058.38 16.709
5058.54 15.633
5058.67 14.912
5058.81 14.192
5058.95 13.549
5059.09 12.976
5059.23 12.467
5059.37 12.016
5059.51 11.617
5059.71 11.102
5059.87 10.767
5060.11 10.343
5060.35 9.9945
5060.59 9.7044
5060.83 9.4602
5061.15 9.1876
5061.47 8.9613
5061.96 8.6871
5062.5 8.4445
5063.18 8.2149
5064.02 8.0006
5066.85 7.4053
5067.69 7.2608
5068.56 7.1408
5069.7 7.0335
5070.34 7.0077
5070.98 7.0236
5071.63 7.0951
5072.49 7.2629
5073.22 7.4038
5073.7 7.4457
5073.81 7.4469
5074.25 7.4164
5074.67 7.3379
5075.26 7.1688
5076.13 6.8801
5076.63 6.743
5077.27 6.6123
5077.88 6.534
5078.48 6.4837
5080.2 6.3998
5083.31 6.2912
5089.25 6.1212
5101.13 5.8169
5103.67 5.7541
5103.89 5.7534
5104.52 5.7657
5105.16 5.8102
5105.79 5.8957
5107.12 6.1328
5107.6 6.179
5107.8 6.1833
5108.22 6.16
5108.66 6.0881
5109.11 5.9773
5110.33 5.6041
5110.97 5.4371
5111.87 5.2481
5113.08 5.0276
5113.54 4.9624
5113.89 4.9395
5113.93 4.9393
5114.16 4.9517
5114.4 4.9938
5114.63 5.0752
5114.8 5.1662
5114.97 5.2884
5115.14 5.446
5115.32 5.643
5115.47 5.8589
5115.63 6.1115
5115.78 6.4018
5115.94 6.7296
5116.12 7.153
5116.3 7.6205
5116.51 8.2092
5116.89 9.3565
5117.25 10.456
5117.49 11.131
5117.72 11.692
5117.91 12.081
5118.08 12.359
5118.27 12.583
5118.42 12.692
5118.62 12.744
5118.79 12.704
5118.97 12.581
5119.16 12.378
5119.35 12.108
5119.58 11.703
5119.95 10.943
5120.53 9.7078
5120.84 9.1004
5121.11 8.6435
5121.32 8.3133
5121.54 8.0253
5121.76 7.7777
5122.03 7.5267
5122.34 7.2914
5122.65 7.1088
5122.96 6.9669
5123.43 6.8086
5123.74 6.7283
5124.37 6.6056
5125.26 6.4818
5126.15 6.3906
5127.99 6.2566
5130.3 6.1432
5133.48 6.0351
5137.68 5.9334
5143.99 5.821
5145.53 5.8068
5146.39 5.8212
5147.09 5.8624
5147.64 5.922
5149.2 6.1534
5149.77 6.1952
5149.92 6.1974
5150.41 6.1763
5150.92 6.1128
5152.36 5.8562
5152.91 5.78
5153.61 5.7177
5154.65 5.6716
5158.15 5.6136
5161.64 5.5714
5170.13 5.3779
5172.93 5.2895
5175.11 5.1926
5176.32 5.1174
5177.29 5.0373
5179.03 4.8561
5179.51 4.8341
5179.88 4.8502
5180.18 4.8966
5180.45 4.9712
5180.72 5.0823
5180.97 5.2142
5181.21 5.3774
5181.53 5.6353
5181.97 6.0588
5182.53 6.6061
5182.85 6.8765
5183.11 7.0519
5183.34 7.1678
5183.6 7.2439
5183.79 7.2627
5184.01 7.2467
5184.21 7.1978
5184.48 7.0917
5184.82 6.8978
5185.42 6.482
5186.03 6.0606
5186.39 5.8397
5186.69 5.6826
5186.99 5.5531
5187.32 5.448
5187.57 5.3957
5187.82 5.3717
5187.94 5.3716
5188.2 5.3978
5188.44 5.4606
5188.68 5.5635
5188.85 5.6554
5189.1 5.8331
5189.35 6.0527
5189.64 6.3511
5190.11 6.9021
5190.56 7.4232
5190.86 7.7317
5191.1 7.9256
5191.34 8.0715
5191.58 8.1609
5191.78 8.1882
5191.98 8.1752
5192.2 8.12
5192.46 8.0009
5192.78 7.8
5193.15 7.5142
5193.83 6.9807
5194.21 6.72
5194.58 6.5005
5194.98 6.313
5195.4 6.1642
5195.81 6.0511
5196.3 5.9506
5196.78 5.8739
5197.76 5.7612
5198.78 5.6775
5199.66 5.6309
5200.4 5.6168
5202.22 5.6488
5202.95 5.6296
5203.61 5.5713
5204.52 5.441
5205.72 5.2573
5206.95 5.1087
5208.54 4.9271
5209.64 4.7662
5211.07 4.5123
5211.43 4.4692
5211.61 4.4602
5211.88 4.4719
5212.05 4.5027
5212.24 4.5613
5212.39 4.6306
5212.54 4.724
5212.68 4.8453
5212.83 4.9981
5212.97 5.1798
5213.11 5.3829
5213.24 5.62
5213.38 5.8931
5213.51 6.2034
5213.64 6.5518
5213.78 6.9493
5213.92 7.386
5214.06 7.8603
5214.19 8.3692
5214.4 9.1773
5214.67 10.343
5215.1 12.2
5215.36 13.258
5215.57 14.008
5215.76 14.601
5215.95 15.068
5216.12 15.4
5216.27 15.593
5216.45 15.703
5216.5 15.714
5216.65 15.685
5216.83 15.548
5217.03 15.262
5217.24 14.827
5217.46 14.283
5217.68 13.622
5218.35 11.48
5218.59 10.754
5218.86 9.9981
5219.04 9.542
5219.21 9.1274
5219.41 8.7203
5219.61 8.3632
5219.8 8.0535
5220 7.7873
5220.27 7.4859
5220.54 7.2446
5220.8 7.0517
5221.07 6.8968
5221.43 6.7344
5221.78 6.6082
5222.14 6.5069
5222.86 6.3516
5223.61 6.2286
5224.86 6.0752
5226.19 5.9571
5228.35 5.8269
5230.92 5.6598
5233.14 5.5222
5235.62 5.3774
5237.66 5.2303
5238.71 5.1314
5240.05 4.9675
5240.62 4.8949
5241.04 4.8586
5241.3 4.8519
5241.57 4.8647
5241.83 4.9041
5242.04 4.9622
5242.3 5.0667
5242.47 5.1609
5242.71 5.3266
5242.9 5.4972
5243.1 5.6971
5243.27 5.8968
5243.49 6.1724
5243.76 6.5553
5244.35 7.4105
5244.66 7.8226
5244.93 8.1192
5245.16 8.3203
5245.37 8.4476
5245.54 8.5124
5245.75 8.5386
5245.96 8.5113
5246.22 8.4142
5246.5 8.2313
5246.85 7.9391
5247.74 7.0685
5248.09 6.7581
5248.45 6.4923
5248.83 6.2596
5249.22 6.0715
5249.61 5.9272
5250.08 5.7967
5250.56 5.6979
5251.26 5.5847
5252.56 5.4286
5254.72 5.219
5256.51 5.0686
5257.6 5.0086
5259.13 4.9488
5259.76 4.8925
5260.33 4.808
5260.9 4.6906
5261.61 4.5086
5262.73 4.184
5264.15 3.7598
5264.45 3.6801
5264.75 3.6195
5264.98 3.5968
5265.05 3.5955
5265.2 3.6045
5265.35 3.6323
5265.49 3.6838
5265.6 3.7411
5265.71 3.8175
5265.82 3.9158
5265.93 4.0391
5266.04 4.1909
5266.15 4.3746
5266.26 4.5747
5266.34 4.7637
5266.42 4.9768
5266.51 5.2157
5266.59 5.4823
5266.67 5.778
5266.75 6.1048
5266.84 6.4642
5266.92 6.8577
5267 7.2867
5267.09 7.7526
5267.19 8.393
5267.31 9.1712
5267.42 10.026
5267.54 10.959
5267.65 11.969
5267.73 12.684
5267.85 13.872
5267.97 15.135
5268.09 16.468
5268.27 18.508
5268.49 21.247
5268.98 27.434
5269.21 30.06
5269.37 31.83
5269.52 33.241
5269.68 34.637
5269.85 35.783
5269.98 36.522
5270.1 37.027
5270.25 37.401
5270.37 37.528
5270.42 37.533
5270.55 37.417
5270.7 37.072
5270.84 36.514
5271.03 35.509
5271.22 34.182
5271.38 32.883
5271.59 30.95
5271.96 27.386
5272.32 23.776
5272.56 21.497
5272.77 19.634
5272.93 18.345
5273.09 17.155
5273.25 16.069
5273.41 15.087
5273.54 14.35
5273.67 13.68
5273.81 13.073
5273.94 12.526
5274.07 12.034
5274.2 11.593
5274.4 11.017
5274.54 10.662
5274.69 10.328
5274.92 9.9017
5275.15 9.5496
5275.37 9.2569
5275.67 8.9382
5275.97 8.6867
5276.26 8.4783
5276.65 8.2492
5277.24 7.9767
5277.85 7.7563
5278.45 7.5763
5279.35 7.3586
5280.26 7.1849
5281.47 7.0005
5282.79 6.8404
5284.24 6.701
5286.18 6.5538
5288.13 6.4461
5289.24 6.4183
5289.62 6.4176
5291.31 6.4394
5292.23 6.4161
5293.27 6.3356
5294.53 6.2194
5295.45 6.1589
5297.52 6.0827
5302.89 5.9542
5310.12 5.8219
5311.24 5.8146
5313.21 5.8238
5314.55 5.8045
5317.44 5.705
5321.35 5.6429
5321.77 5.64
5322.87 5.6555
5323.38 5.6876
5323.84 5.7417
5324.26 5.817
5324.64 5.9076
5325.31 6.1102
5326.01 6.3223
5326.39 6.4101
5326.77 6.4565
5326.97 6.4623
5327.34 6.4368
5327.69 6.3724
5328.13 6.2496
5329.17 5.892
5329.66 5.7516
5330.08 5.6575
5330.52 5.5861
5331.21 5.5184
5332.06 5.4784
5337.52 5.3685
5339.22 5.3486
5339.82 5.3603
5340.42 5.4002
5340.84 5.456
5341.27 5.541
5341.78 5.6837
5342.95 6.0891
5343.35 6.1991
5343.72 6.2567
5343.95 6.2676
5344.3 6.2444
5344.61 6.1848
5345.01 6.0678
5345.71 5.7934
5346.2 5.599
5346.69 5.4332
5347.11 5.3211
5347.6 5.2279
5348.16 5.1588
5348.86 5.1053
5355.58 4.8032
5356.8 4.7826
5356.99 4.7825
5357.38 4.7831
5358.26 4.7726
5358.92 4.7324
5359.51 4.6618
5360.21 4.5421
5361.48 4.2727
5363.13 3.9035
5364.24 3.6294
5364.62 3.5518
5364.9 3.5136
5365.05 3.5064
5365.26 3.5178
5365.4 3.5447
5365.55 3.5913
5365.69 3.6622
5365.82 3.755
5365.95 3.8688
5366.04 3.9737
5366.14 4.0975
5366.23 4.2419
5366.33 4.409
5366.42 4.6006
5366.51 4.8188
5366.61 5.0656
5366.7 5.3428
5366.76 5.5455
5366.86 5.9039
5366.97 6.3033
5367.07 6.7455
5367.17 7.2322
5367.27 7.7649
5367.37 8.3443
5367.47 8.9711
5367.57 9.6453
5367.67 10.382
5367.78 11.167
5367.93 12.429
5368.1 13.889
5368.27 15.495
5368.5 17.748
5368.91 21.925
5369.18 24.428
5369.35 25.997
5369.54 27.434
5369.7 28.514
5369.85 29.371
5370.02 30.083
5370.17 30.516
5370.31 30.754
5370.41 30.806
5370.57 30.709
5370.71 30.451
5370.84 30.039
5370.97 29.514
5371.11 28.872
5371.31 27.676
5371.51 26.285
5371.74 24.559
5372.31 20.004
5372.53 18.363
5372.73 16.92
5372.93 15.589
5373.08 14.673
5373.24 13.83
5373.42 12.886
5373.61 12.053
5373.8 11.325
5373.99 10.694
5374.18 10.151
5374.38 9.6457
5374.6 9.2038
5374.81 8.8355
5375.03 8.528
5375.24 8.27
5375.49 8.019
5375.81 7.757
5376.14 7.5451
5376.46 7.3692
5376.89 7.1745
5377.39 6.9872
5377.96 6.809
5378.82 6.5893
5379.97 6.3526
5381.11 6.1539
5384.92 5.562
5385.94 5.3741
5387.25 5.1079
5387.58 5.0617
5387.88 5.0431
5388.15 5.0587
5388.35 5.0994
5388.56 5.1722
5388.77 5.2843
5388.92 5.3942
5389.08 5.5435
5389.24 5.7274
5389.4 5.9484
5389.56 6.198
5389.71 6.4725
5389.85 6.7811
5390 7.1226
5390.2 7.6105
5390.43 8.27
5390.77 9.2684
5391.2 10.594
5391.47 11.353
5391.69 11.905
5391.89 12.324
5392.09 12.651
5392.29 12.871
5392.44 12.974
5392.62 13.012
5392.78 12.977
5392.97 12.855
5393.16 12.646
5393.38 12.333
5393.57 11.995
5393.92 11.26
5394.52 9.9404
5394.84 9.2783
5395.08 8.8313
5395.3 8.4715
5395.58 8.0779
5395.85 7.7483
5396.13 7.4771
5396.42 7.239
5396.75 7.0362
5397.07 6.8775
5397.55 6.6983
5398.04 6.5659
5398.52 6.4625
5399.49 6.3055
5400.78 6.1511
5402.08 6.0304
5404.14 5.875
5407.87 5.6484
5412.08 5.4204
5413.09 5.3885
5413.29 5.3874
5413.9 5.4015
5414.54 5.4502
5416.02 5.6431
5416.49 5.6768
5416.67 5.6793
5417.11 5.6568
5417.56 5.5904
5418.07 5.4706
5419.33 5.1047
5419.97 4.9455
5420.68 4.8053
5421.39 4.6938
5422.91 4.496
5424.57 4.2937
5425.2 4.1928
5425.72 4.0797
5426.24 3.9358
5427.25 3.6027
5427.5 3.5309
5427.72 3.4865
5427.93 3.4683
5427.95 3.4682
5428.09 3.4769
5428.23 3.505
5428.37 3.557
5428.47 3.6122
5428.57 3.6847
5428.67 3.7767
5428.77 3.8907
5428.87 4.0293
5428.97 4.1955
5429.07 4.3921
5429.17 4.6221
5429.27 4.889
5429.37 5.1959
5429.46 5.5154
5429.53 5.8066
5429.61 6.1255
5429.69 6.4734
5429.76 6.8515
5429.84 7.2612
5429.94 7.8587
5430.04 8.5167
5430.14 9.2377
5430.24 10.023
5430.33 10.828
5430.43 11.692
5430.52 12.616
5430.65 13.939
5430.75 14.997
5430.89 16.752
5431.04 18.628
5431.22 21.094
5431.48 24.698
5431.92 31.083
5432.14 34.192
5432.32 36.486
5432.49 38.361
5432.63 39.786
5432.77 41.011
5432.94 42.186
5433.1 42.99
5433.25 43.436
5433.38 43.598
5433.43 43.6
5433.58 43.431
5433.74 42.912
5433.91 42.069
5434.04 41.243
5434.18 40.153
5434.36 38.529
5434.58 36.281
5434.9 32.666
5435.4 26.975
5435.61 24.672
5435.82 22.523
5435.98 21.029
5436.14 19.647
5436.29 18.38
5436.45 17.228
5436.61 16.19
5436.73 15.457
5436.88 14.696
5437.02 14.012
5437.16 13.4
5437.3 12.853
5437.44 12.366
5437.58 11.932
5437.79 11.37
5437.97 10.972
5438.14 10.628
5438.41 10.194
5438.67 9.8389
5438.94 9.5449
5439.2 9.2977
5439.55 9.0226
5439.91 8.7937
5440.43 8.5118
5440.96 8.2821
5441.67 8.0319
5442.37 7.8277
5443.43 7.5815
5444.49 7.3861
5445.54 7.2263
5446.85 7.0648
5448.64 6.8872
5451.04 6.7045
5453.86 6.5403
5458.09 6.3551
5462.31 6.2127
5468.87 6.0381
5470.43 6.0201
5471.59 6.0473
5473.35 6.1347
5473.72 6.1393
5474.44 6.1174
5475.44 6.0299
5476.88 5.8921
5477.89 5.8331
5480.25 5.7599
5481.84 5.7241
5482.61 5.7167
5483.8 5.7339
5485.37 5.7783
5485.44 5.7786
5486.26 5.7581
5487.16 5.6868
5488.7 5.5277
5489.77 5.4437
5491.2 5.369
5492.33 5.3466
5493.74 5.363
5494.39 5.351
5494.96 5.3045
5495.46 5.2295
5496.02 5.1072
5496.83 4.8847
5497.54 4.675
5497.96 4.5713
5498.27 4.5215
5498.5 4.5075
5498.67 4.5164
5498.88 4.5542
5499.03 4.6069
5499.18 4.6847
5499.33 4.7921
5499.49 4.9336
5499.64 5.1138
5499.79 5.3376
5499.89 5.5132
5499.99 5.7114
5500.1 5.9334
5500.2 6.1802
5500.3 6.4525
5500.44 6.8684
5500.55 7.242
5500.7 7.7914
5500.85 8.398
5501 9.0587
5501.17 9.8386
5501.39 10.955
5501.73 12.836
5502.12 14.919
5502.32 15.937
5502.54 16.946
5502.72 17.662
5502.91 18.266
5503.06 18.654
5503.21 18.922
5503.39 19.114
5503.52 19.155
5503.67 19.102
5503.83 18.936
5503.97 18.705
5504.12 18.371
5504.28 17.925
5504.53 17.119
5504.83 15.979
5505.49 13.261
5505.75 12.28
5505.92 11.675
5506.13 11.02
5506.33 10.433
5506.53 9.9135
5506.74 9.4597
5506.95 9.0496
5507.16 8.7014
5507.38 8.4079
5507.59 8.1618
5507.88 7.8948
5508.18 7.6708
5508.48 7.4958
5508.89 7.318
5509.3 7.1859
5509.73 7.0817
5510.42 6.9731
5511.2 6.9109
5512.76 6.8422
5513.61 6.7535
5515.35 6.4826
5516.13 6.3856
5517.3 6.2926
5518.5 6.2396
5519.31 6.2288
5519.87 6.2467
5520.43 6.3032
5520.9 6.3937
5521.37 6.5325
5521.87 6.7295
5522.85 7.1905
5523.29 7.3575
5523.65 7.4424
5523.95 7.4652
5524.28 7.4386
5524.64 7.3494
5525.05 7.1835
5525.78 6.8078
5526.28 6.5578
5526.77 6.3493
5527.24 6.2005
5527.71 6.0977
5528.18 6.0312
5528.86 5.9766
5530.19 5.9302
5536.39 5.8248
5550.46 5.6426
5551.27 5.6401
5552.13 5.6554
5552.82 5.6967
5553.23 5.7386
5554 5.8559
5555.09 6.0455
5555.64 6.1029
5555.95 6.1123
5556.39 6.093
5556.86 6.0344
5557.71 5.8703
5558.53 5.7126
5559.14 5.6257
5559.87 5.5608
5560.4 5.5336
5562.03 5.494
5568.3 5.4077
5568.55 5.4071
5570.07 5.425
5571.57 5.4503
5572.6 5.4294
5575.28 5.2925
5577.25 5.2371
5579.21 5.1999
5579.59 5.1974
5580.56 5.2149
5581.17 5.2542
5581.94 5.3422
5583.13 5.5057
5583.65 5.5434
5583.86 5.5469
5584.35 5.5251
5584.87 5.4596
5585.74 5.2937
5586.31 5.1813
5586.87 5.0863
5587.48 5.0096
5588.25 4.9437
5590.01 4.8481
5594.24 4.6298
5595.21 4.6054
5595.41 4.6044
5596.8 4.6178
5597.48 4.6028
5598.04 4.5575
5598.55 4.484
5599.08 4.3783
5599.98 4.1643
5602.32 3.5843
5603.81 3.1862
5604.18 3.0989
5604.44 3.0562
5604.61 3.0419
5604.7 3.0405
5604.87 3.0525
5605 3.0774
5605.13 3.1193
5605.26 3.1818
5605.39 3.2687
5605.47 3.3423
5605.56 3.4303
5605.66 3.5559
5605.77 3.7067
5605.87 3.8858
5605.97 4.0961
5606.07 4.341
5606.18 4.6239
5606.25 4.8353
5606.31 5.0661
5606.38 5.3175
5606.45 5.5904
5606.52 5.8858
5606.59 6.2048
5606.66 6.5483
5606.73 6.9723
5606.81 7.4309
5606.89 7.9253
5606.97 8.4568
5607.05 9.0262
5607.13 9.6345
5607.24 10.621
5607.36 11.698
5607.48 12.864
5607.6 14.12
5607.71 15.462
5607.83 16.887
5607.97 18.657
5608.15 21.091
5608.4 24.7
5608.91 32.272
5609.14 35.43
5609.33 37.866
5609.5 39.77
5609.65 41.308
5609.81 42.594
5609.98 43.668
5610.14 44.388
5610.24 44.657
5610.41 44.827
5610.55 44.69
5610.72 44.212
5610.9 43.343
5611.07 42.14
5611.24 40.782
5611.47 38.571
5611.66 36.503
5612.06 31.774
5612.43 27.374
5612.66 24.878
5612.88 22.559
5613.03 21.128
5613.17 19.9
5613.35 18.363
5613.48 17.428
5613.6 16.565
5613.73 15.77
5613.85 15.043
5613.98 14.378
5614.1 13.774
5614.26 13.086
5614.42 12.48
5614.58 11.947
5614.74 11.479
5614.9 11.068
5615.06 10.707
5615.29 10.246
5615.56 9.8216
5615.84 9.4568
5616.12 9.1556
5616.49 8.8273
5616.87 8.5596
5617.26 8.3253
5617.65 8.1261
5618.17 7.9009
5618.96 7.6252
5619.7 7.4117
5620.82 7.153
5621.94 6.9456
5623.43 6.7219
5624.93 6.5386
5626.91 6.3349
5628.35 6.2094
5630.25 6.0861
5631.86 5.9836
5632.98 5.871
5635.61 5.5284
5636.9 5.3358
5637.33 5.261
5638.99 4.9329
5639.34 4.8856
5639.61 4.8738
5639.87 4.8943
5640.05 4.9328
5640.22 4.9967
5640.41 5.0973
5640.55 5.199
5640.68 5.3264
5640.82 5.4821
5640.96 5.6689
5641.1 5.8832
5641.23 6.1312
5641.37 6.4145
5641.5 6.734
5641.64 7.0903
5641.75 7.4161
5641.89 7.8407
5642.03 8.2994
5642.23 9.0453
5642.42 9.7871
5642.81 11.407
5643.17 12.916
5643.39 13.762
5643.61 14.538
5643.81 15.118
5644 15.556
5644.19 15.888
5644.37 16.083
5644.55 16.165
5644.71 16.139
5644.91 15.988
5645.13 15.688
5645.35 15.248
5645.57 14.704
5645.83 13.97
5646.58 11.699
5646.83 10.977
5647.11 10.263
5647.3 9.8367
5647.55 9.3171
5647.76 8.9493
5647.97 8.6302
5648.18 8.3558
5648.45 8.0515
5648.69 7.8438
5648.96 7.6398
5649.33 7.4276
5649.7 7.2654
5650.26 7.0843
5650.82 6.95
5651.56 6.8146
5652.49 6.6917
5653.41 6.6217
5654.01 6.6101
5654.62 6.63
5656.27 6.7596
5656.64 6.7682
5657.23 6.7414
5657.86 6.6584
5659.58 6.3206
5660.39 6.2079
5661.12 6.1429
5662.5 6.0714
5664.24 6.0213
5664.67 6.0184
5665.4 6.0341
5666.12 6.0908
5666.77 6.1825
5668.04 6.4131
5668.56 6.4719
5668.88 6.4826
5669.37 6.4575
5669.91 6.374
5671.38 6.0302
5671.96 5.9201
5672.6 5.8343
5673.46 5.7668
5674.7 5.7184
5675.46 5.7068
5676.08 5.7147
5676.58 5.7405
5677.25 5.813
5677.94 5.9366
5679.03 6.166
5679.48 6.2259
5679.84 6.2425
5680.26 6.221
5680.68 6.1552
5681.11 6.0511
5682.5 5.6367
5683 5.513
5683.49 5.4155
5683.99 5.3457
5684.49 5.3109
5684.62 5.3092
5684.95 5.3234
5685.21 5.3562
5685.46 5.4133
5685.71 5.4998
5685.93 5.6039
5686.12 5.7166
5686.3 5.8527
5686.49 6.0131
5686.73 6.2488
5687.01 6.5804
5687.26 6.9073
5687.73 7.5894
5688.2 8.2534
5688.46 8.5832
5688.7 8.8476
5688.94 9.0405
5689.14 9.1551
5689.32 9.2172
5689.51 9.2354
5689.75 9.1938
5689.94 9.1121
5690.17 8.9624
5690.48 8.6925
5690.84 8.3178
5691.55 7.5068
5691.94 7.1098
5692.23 6.8508
5692.47 6.6633
5692.76 6.4721
5693.05 6.3152
5693.34 6.1883
5693.67 6.0716
5694.06 5.9702
5694.64 5.8617
5695.41 5.7645
5696.56 5.6679
5697.55 5.6169
5698.37 5.6024
5700.28 5.6308
5701.05 5.6089
5701.79 5.5447
5703.84 5.2706
5705.41 5.1026
5707.06 4.9346
5708.35 4.7923
5708.91 4.7564
5709.09 4.7559
5709.38 4.775
5709.6 4.8116
5709.82 4.8739
5710.04 4.9691
5710.26 5.1051
5710.42 5.2427
5710.59 5.4133
5710.76 5.6206
