E	sigma
46.81	3844.38
46.82	3845.05
46.83	3845.72
46.84	3846.39
46.85	3847.06
46.86	3847.73
46.87	3848.39
46.88	3849.06
46.89	3849.73
46.9	3850.4
46.91	3851.07
46.92	3851.73
46.93	3852.4
46.94	3853.07
46.95	3853.73
46.96	3854.4
46.97	3855.06
46.98	3855.73
46.99	3856.39
47	3857.06
47.01	3857.72
47.02	3858.39
47.03	3859.05
47.04	3859.71
47.05	3860.37
47.06	3861.04
47.07	3861.7
47.08	3862.36
47.09	3863.02
47.1	3863.68
47.11	3864.34
47.12	3865
47.13	3865.66
47.14	3866.32
47.15	3866.98
47.16	3867.64
47.17	3868.3
47.18	3868.96
47.19	3869.61
47.2	3870.27
47.21	3870.93
47.22	3871.58
47.23	3872.24
47.24	3872.9
47.25	3873.55
47.26	3874.21
47.27	3874.86
47.28	3875.51
47.29	3876.17
47.3	3876.82
47.31	3877.47
47.32	3878.13
47.33	3878.78
47.34	3879.43
47.35	3880.08
47.36	3880.73
47.37	3881.39
47.38	3882.04
47.39	3882.69
47.4	3883.34
47.41	3883.99
47.42	3884.63
47.43	3885.28
47.44	3885.93
47.45	3886.58
47.46	3887.23
47.47	3887.87
47.48	3888.52
47.49	3889.17
47.5	3889.81
47.51	3890.46
47.52	3891.1
47.53	3891.75
47.54	3892.39
47.55	3893.04
47.56	3893.68
47.57	3894.32
47.58	3894.97
47.59	3895.61
47.6	3896.25
47.61	3896.89
47.62	3897.53
47.63	3898.18
47.64	3898.82
47.65	3899.46
47.66	3900.1
47.67	3900.74
47.68	3901.38
47.69	3902.01
47.7	3902.65
47.71	3903.29
47.72	3903.93
47.73	3904.56
47.74	3905.2
47.75	3905.84
47.76	3906.47
47.77	3907.11
47.78	3907.74
47.79	3908.38
47.8	3909.01
47.81	3909.65
47.82	3910.28
47.83	3910.91
47.84	3911.55
47.85	3912.18
47.86	3912.81
47.87	3913.44
47.88	3914.07
47.89	3914.71
47.9	3915.34
47.91	3915.97
47.92	3916.6
47.93	3917.22
47.94	3917.85
47.95	3918.48
47.96	3919.11
47.97	3919.74
47.98	3920.36
47.99	3920.99
48	3921.62
48.01	3922.24
48.02	3922.87
48.03	3923.5
48.04	3924.12
48.05	3924.74
48.06	3925.37
48.07	3925.99
48.08	3926.62
48.09	3927.24
48.1	3927.86
48.11	3928.48
48.12	3929.1
48.13	3929.73
48.14	3930.35
48.15	3930.97
48.16	3931.59
48.17	3932.21
48.18	3932.82
48.19	3933.44
48.2	3934.06
48.21	3934.68
48.22	3935.3
48.23	3935.91
48.24	3936.53
48.25	3937.15
48.26	3937.76
48.27	3938.38
48.28	3938.99
48.29	3939.61
48.3	3940.22
48.31	3940.84
48.32	3941.45
48.33	3942.06
48.34	3942.67
48.35	3943.29
48.36	3943.9
48.37	3944.51
48.38	3945.12
48.39	3945.73
48.4	3946.34
48.41	3946.95
48.42	3947.56
48.43	3948.17
48.44	3948.78
48.45	3949.38
48.46	3949.99
48.47	3950.6
48.48	3951.21
48.49	3951.81
48.5	3952.42
48.51	3953.02
48.52	3953.63
48.53	3954.23
48.54	3954.84
48.55	3955.44
48.56	3956.04
48.57	3956.65
48.58	3957.25
48.59	3957.85
48.6	3958.45
48.61	3959.05
48.62	3959.65
48.63	3960.25
48.64	3960.85
48.65	3961.45
48.66	3962.05
48.67	3962.65
48.68	3963.25
48.69	3963.85
48.7	3964.44
48.71	3965.04
48.72	3965.64
48.73	3966.23
48.74	3966.83
48.75	3967.42
48.76	3968.02
48.77	3968.61
48.78	3969.21
48.79	3969.8
48.8	3970.39
48.81	3970.99
48.82	3971.58
48.83	3972.17
48.84	3972.76
48.85	3973.35
48.86	3973.94
48.87	3974.53
48.88	3975.12
48.89	3975.71
48.9	3976.3
48.91	3976.89
48.92	3977.48
48.93	3978.06
48.94	3978.65
48.95	3979.24
48.96	3979.82
48.97	3980.41
48.98	3980.99
48.99	3981.58
49	3982.16
49.01	3982.74
49.02	3983.33
49.03	3983.91
49.04	3984.49
49.05	3985.08
49.06	3985.66
49.07	3986.24
49.08	3986.82
49.09	3987.4
49.1	3987.98
49.11	3988.56
49.12	3989.14
49.13	3989.72
49.14	3990.29
49.15	3990.87
49.16	3991.45
49.17	3992.02
49.18	3992.6
49.19	3993.18
49.2	3993.75
49.21	3994.33
49.22	3994.9
49.23	3995.48
49.24	3996.05
49.25	3996.62
49.26	3997.19
49.27	3997.77
49.28	3998.34
49.29	3998.91
49.3	3999.48
49.31	4000.05
49.32	4000.62
49.33	4001.19
49.34	4001.76
49.35	4002.33
49.36	4002.9
49.37	4003.46
49.38	4004.03
49.39	4004.6
49.4	4005.16
49.41	4005.73
49.42	4006.3
49.43	4006.86
49.44	4007.42
49.45	4007.99
49.46	4008.55
49.47	4009.12
49.48	4009.68
49.49	4010.24
49.5	4010.8
49.51	4011.36
49.52	4011.92
49.53	4012.48
49.54	4013.04
49.55	4013.6
49.56	4014.16
49.57	4014.72
49.58	4015.28
49.59	4015.84
49.6	4016.39
49.61	4016.95
49.62	4017.51
49.63	4018.06
49.64	4018.62
49.65	4019.17
49.66	4019.73
49.67	4020.28
49.68	4020.83
49.69	4021.39
49.7	4021.94
49.71	4022.49
49.72	4023.04
49.73	4023.6
49.74	4024.15
49.75	4024.7
49.76	4025.25
49.77	4025.8
49.78	4026.34
49.79	4026.89
49.8	4027.44
49.81	4027.99
49.82	4028.54
49.83	4029.08
49.84	4029.63
49.85	4030.17
49.86	4030.72
49.87	4031.26
49.88	4031.81
49.89	4032.35
49.9	4032.89
49.91	4033.44
49.92	4033.98
49.93	4034.52
49.94	4035.06
49.95	4035.6
49.96	4036.14
49.97	4036.68
49.98	4037.22
49.99	4037.76
50	4038.3
