E	sigma
46.83	4194.34
46.84	4195.08
46.85	4195.81
46.86	4196.55
46.87	4197.29
46.88	4198.03
46.89	4198.77
46.9	4199.51
46.91	4200.25
46.92	4201
46.93	4201.74
46.94	4202.49
46.95	4203.24
46.96	4203.99
46.97	4204.74
46.98	4205.5
46.99	4206.25
47	4207.01
47.01	4207.77
47.02	4208.52
47.03	4209.29
47.04	4210.05
47.05	4210.81
47.06	4211.57
47.07	4212.34
47.08	4213.11
47.09	4213.88
47.1	4214.65
47.11	4215.42
47.12	4216.19
47.13	4216.97
47.14	4217.74
47.15	4218.52
47.16	4219.3
47.17	4220.08
47.18	4220.86
47.19	4221.64
47.2	4222.43
47.21	4223.21
47.22	4224
47.23	4224.79
47.24	4225.58
47.25	4226.37
47.26	4227.16
47.27	4227.95
47.28	4228.75
47.29	4229.54
47.3	4230.34
47.31	4231.14
47.32	4231.94
47.33	4232.74
47.34	4233.54
47.35	4234.35
47.36	4235.15
47.37	4235.96
47.38	4236.77
47.39	4237.58
47.4	4238.39
47.41	4239.2
47.42	4240.02
47.43	4240.83
47.44	4241.65
47.45	4242.46
47.46	4243.28
47.47	4244.1
47.48	4244.92
47.49	4245.75
47.5	4246.57
47.51	4247.4
47.52	4248.22
47.53	4249.05
47.54	4249.88
47.55	4250.71
47.56	4251.54
47.57	4252.38
47.58	4253.21
47.59	4254.05
47.6	4254.88
47.61	4255.72
47.62	4256.56
47.63	4257.4
47.64	4258.24
47.65	4259.09
47.66	4259.93
47.67	4260.78
47.68	4261.62
47.69	4262.47
47.7	4263.32
47.71	4264.17
47.72	4265.02
47.73	4265.88
47.74	4266.73
47.75	4267.59
47.76	4268.45
47.77	4269.3
47.78	4270.16
47.79	4271.02
47.8	4271.89
47.81	4272.75
47.82	4273.61
47.83	4274.48
47.84	4275.35
47.85	4276.22
47.86	4277.08
47.87	4277.96
47.88	4278.83
47.89	4279.7
47.9	4280.57
47.91	4281.45
47.92	4282.33
47.93	4283.21
47.94	4284.08
47.95	4284.96
47.96	4285.85
47.97	4286.73
47.98	4287.61
47.99	4288.5
48	4289.38
48.01	4290.27
48.02	4291.16
48.03	4292.05
48.04	4292.94
48.05	4293.83
48.06	4294.73
48.07	4295.62
48.08	4296.52
48.09	4297.42
48.1	4298.31
48.11	4299.21
48.12	4300.11
48.13	4301.02
48.14	4301.92
48.15	4302.82
48.16	4303.73
48.17	4304.63
48.18	4305.54
48.19	4306.45
48.2	4307.36
48.21	4308.27
48.22	4309.18
48.23	4310.1
48.24	4311.01
48.25	4311.93
48.26	4312.84
48.27	4313.76
48.28	4314.68
48.29	4315.6
48.3	4316.52
48.31	4317.44
48.32	4318.37
48.33	4319.29
48.34	4320.22
48.35	4321.14
48.36	4322.07
48.37	4323
48.38	4323.93
48.39	4324.86
48.4	4325.79
48.41	4326.73
48.42	4327.66
48.43	4328.6
48.44	4329.53
48.45	4330.47
48.46	4331.41
48.47	4332.35
48.48	4333.29
48.49	4334.23
48.5	4335.18
48.51	4336.12
48.52	4337.07
48.53	4338.01
48.54	4338.96
48.55	4339.91
48.56	4340.86
48.57	4341.81
48.58	4342.76
48.59	4343.71
48.6	4344.67
48.61	4345.62
48.62	4346.58
48.63	4347.53
48.64	4348.49
48.65	4349.45
48.66	4350.41
48.67	4351.37
48.68	4352.34
48.69	4353.3
48.7	4354.26
48.71	4355.23
48.72	4356.19
48.73	4357.16
48.74	4358.13
48.75	4359.1
48.76	4360.07
48.77	4361.04
48.78	4362.01
48.79	4362.99
48.8	4363.96
48.81	4364.94
48.82	4365.91
48.83	4366.89
48.84	4367.87
48.85	4368.85
48.86	4369.83
48.87	4370.81
48.88	4371.79
48.89	4372.78
48.9	4373.76
48.91	4374.75
48.92	4375.73
48.93	4376.72
48.94	4377.71
48.95	4378.7
48.96	4379.69
48.97	4380.68
48.98	4381.67
48.99	4382.67
49	4383.66
49.01	4384.66
49.02	4385.65
49.03	4386.65
49.04	4387.65
49.05	4388.65
49.06	4389.65
49.07	4390.65
49.08	4391.65
49.09	4392.65
49.1	4393.66
49.11	4394.66
49.12	4395.67
49.13	4396.67
49.14	4397.68
49.15	4398.69
49.16	4399.7
49.17	4400.71
49.18	4401.72
49.19	4402.73
49.2	4403.75
49.21	4404.76
49.22	4405.78
49.23	4406.79
49.24	4407.81
49.25	4408.83
49.26	4409.84
49.27	4410.86
49.28	4411.88
49.29	4412.91
49.3	4413.93
49.31	4414.95
49.32	4415.97
49.33	4417
49.34	4418.03
49.35	4419.05
49.36	4420.08
49.37	4421.11
49.38	4422.14
49.39	4423.17
49.4	4424.2
49.41	4425.23
49.42	4426.26
49.43	4427.3
49.44	4428.33
49.45	4429.37
49.46	4430.4
49.47	4431.44
49.48	4432.48
49.49	4433.52
49.5	4434.56
49.51	4435.6
49.52	4436.64
49.53	4437.68
49.54	4438.72
49.55	4439.77
49.56	4440.81
49.57	4441.86
49.58	4442.9
49.59	4443.95
49.6	4445
49.61	4446.05
49.62	4447.1
49.63	4448.15
49.64	4449.2
49.65	4450.25
49.66	4451.31
49.67	4452.36
49.68	4453.41
49.69	4454.47
49.7	4455.53
49.71	4456.58
49.72	4457.64
49.73	4458.7
49.74	4459.76
49.75	4460.82
49.76	4461.88
49.77	4462.94
49.78	4464.01
49.79	4465.07
49.8	4466.13
49.81	4467.2
49.82	4468.26
49.83	4469.33
49.84	4470.4
49.85	4471.47
49.86	4472.53
49.87	4473.6
49.88	4474.67
49.89	4475.75
49.9	4476.82
49.91	4477.89
49.92	4478.96
49.93	4480.04
49.94	4481.11
49.95	4482.19
49.96	4483.27
49.97	4484.34
49.98	4485.42
49.99	4486.5
50	4487.58
