E	sigma
46.92	2799.48
46.93	2799.37
46.94	2799.25
46.95	2799.13
46.96	2799.02
46.97	2798.9
46.98	2798.78
46.99	2798.66
47	2798.54
47.01	2798.43
47.02	2798.31
47.03	2798.19
47.04	2798.07
47.05	2797.95
47.06	2797.83
47.07	2797.71
47.08	2797.59
47.09	2797.47
47.1	2797.35
47.11	2797.23
47.12	2797.11
47.13	2796.99
47.14	2796.87
47.15	2796.75
47.16	2796.63
47.17	2796.5
47.18	2796.38
47.19	2796.26
47.2	2796.14
47.21	2796.01
47.22	2795.89
47.23	2795.77
47.24	2795.64
47.25	2795.52
47.26	2795.4
47.27	2795.27
47.28	2795.15
47.29	2795.02
47.3	2794.9
47.31	2794.77
47.32	2794.65
47.33	2794.52
47.34	2794.4
47.35	2794.27
47.36	2794.15
47.37	2794.02
47.38	2793.89
47.39	2793.77
47.4	2793.64
47.41	2793.51
47.42	2793.39
47.43	2793.26
47.44	2793.13
47.45	2793
47.46	2792.87
47.47	2792.74
47.48	2792.62
47.49	2792.49
47.5	2792.36
47.51	2792.23
47.52	2792.1
47.53	2791.97
47.54	2791.84
47.55	2791.71
47.56	2791.58
47.57	2791.45
47.58	2791.32
47.59	2791.19
47.6	2791.06
47.61	2790.92
47.62	2790.79
47.63	2790.66
47.64	2790.53
47.65	2790.4
47.66	2790.26
47.67	2790.13
47.68	2790
47.69	2789.86
47.7	2789.73
47.71	2789.6
47.72	2789.46
47.73	2789.33
47.74	2789.19
47.75	2789.06
47.76	2788.92
47.77	2788.79
47.78	2788.65
47.79	2788.52
47.8	2788.38
47.81	2788.25
47.82	2788.11
47.83	2787.98
47.84	2787.84
47.85	2787.7
47.86	2787.57
47.87	2787.43
47.88	2787.29
47.89	2787.15
47.9	2787.02
47.91	2786.88
47.92	2786.74
47.93	2786.6
47.94	2786.46
47.95	2786.32
47.96	2786.19
47.97	2786.05
47.98	2785.91
47.99	2785.77
48	2785.63
48.01	2785.49
48.02	2785.35
48.03	2785.21
48.04	2785.07
48.05	2784.93
48.06	2784.78
48.07	2784.64
48.08	2784.5
48.09	2784.36
48.1	2784.22
48.11	2784.08
48.12	2783.93
48.13	2783.79
48.14	2783.65
48.15	2783.5
48.16	2783.36
48.17	2783.22
48.18	2783.07
48.19	2782.93
48.2	2782.79
48.21	2782.64
48.22	2782.5
48.23	2782.35
48.24	2782.21
48.25	2782.06
48.26	2781.92
48.27	2781.77
48.28	2781.63
48.29	2781.48
48.3	2781.34
48.31	2781.19
48.32	2781.04
48.33	2780.9
48.34	2780.75
48.35	2780.6
48.36	2780.45
48.37	2780.31
48.38	2780.16
48.39	2780.01
48.4	2779.86
48.41	2779.72
48.42	2779.57
48.43	2779.42
48.44	2779.27
48.45	2779.12
48.46	2778.97
48.47	2778.82
48.48	2778.67
48.49	2778.52
48.5	2778.37
48.51	2778.22
48.52	2778.07
48.53	2777.92
48.54	2777.77
48.55	2777.62
48.56	2777.47
48.57	2777.31
48.58	2777.16
48.59	2777.01
48.6	2776.86
48.61	2776.71
48.62	2776.55
48.63	2776.4
48.64	2776.25
48.65	2776.09
48.66	2775.94
48.67	2775.79
48.68	2775.63
48.69	2775.48
48.7	2775.33
48.71	2775.17
48.72	2775.02
48.73	2774.86
48.74	2774.71
48.75	2774.55
48.76	2774.4
48.77	2774.24
48.78	2774.09
48.79	2773.93
48.8	2773.77
48.81	2773.62
48.82	2773.46
48.83	2773.3
48.84	2773.15
48.85	2772.99
48.86	2772.83
48.87	2772.67
48.88	2772.52
48.89	2772.36
48.9	2772.2
48.91	2772.04
48.92	2771.88
48.93	2771.73
48.94	2771.57
48.95	2771.41
48.96	2771.25
48.97	2771.09
48.98	2770.93
48.99	2770.77
49	2770.61
49.01	2770.45
49.02	2770.29
49.03	2770.13
49.04	2769.97
49.05	2769.81
49.06	2769.64
49.07	2769.48
49.08	2769.32
49.09	2769.16
49.1	2769
49.11	2768.84
49.12	2768.67
49.13	2768.51
49.14	2768.35
49.15	2768.18
49.16	2768.02
49.17	2767.86
49.18	2767.69
49.19	2767.53
49.2	2767.37
49.21	2767.2
49.22	2767.04
49.23	2766.87
49.24	2766.71
49.25	2766.54
49.26	2766.38
49.27	2766.21
49.28	2766.05
49.29	2765.88
49.3	2765.72
49.31	2765.55
49.32	2765.39
49.33	2765.22
49.34	2765.05
49.35	2764.89
49.36	2764.72
49.37	2764.55
49.38	2764.38
49.39	2764.22
49.4	2764.05
49.41	2763.88
49.42	2763.71
49.43	2763.54
49.44	2763.38
49.45	2763.21
49.46	2763.04
49.47	2762.87
49.48	2762.7
49.49	2762.53
49.5	2762.36
49.51	2762.19
49.52	2762.02
49.53	2761.85
49.54	2761.68
49.55	2761.51
49.56	2761.34
49.57	2761.17
49.58	2761
49.59	2760.83
49.6	2760.65
49.61	2760.48
49.62	2760.31
49.63	2760.14
49.64	2759.97
49.65	2759.79
49.66	2759.62
49.67	2759.45
49.68	2759.28
49.69	2759.1
49.7	2758.93
49.71	2758.76
49.72	2758.58
49.73	2758.41
49.74	2758.23
49.75	2758.06
49.76	2757.89
49.77	2757.71
49.78	2757.54
49.79	2757.36
49.8	2757.19
49.81	2757.01
49.82	2756.83
49.83	2756.66
49.84	2756.48
49.85	2756.31
49.86	2756.13
49.87	2755.95
49.88	2755.78
49.89	2755.6
49.9	2755.42
49.91	2755.25
49.92	2755.07
49.93	2754.89
49.94	2754.71
49.95	2754.54
49.96	2754.36
49.97	2754.18
49.98	2754
49.99	2753.82
50	2753.64
