E	sigma
46.83	3238.45
46.84	3238.49
46.85	3238.52
46.86	3238.56
46.87	3238.59
46.88	3238.63
46.89	3238.66
46.9	3238.7
46.91	3238.73
46.92	3238.76
46.93	3238.8
46.94	3238.83
46.95	3238.86
46.96	3238.89
46.97	3238.92
46.98	3238.95
46.99	3238.98
47	3239.02
47.01	3239.04
47.02	3239.07
47.03	3239.1
47.04	3239.13
47.05	3239.16
47.06	3239.19
47.07	3239.22
47.08	3239.24
47.09	3239.27
47.1	3239.3
47.11	3239.32
47.12	3239.35
47.13	3239.38
47.14	3239.4
47.15	3239.43
47.16	3239.45
47.17	3239.47
47.18	3239.5
47.19	3239.52
47.2	3239.54
47.21	3239.57
47.22	3239.59
47.23	3239.61
47.24	3239.63
47.25	3239.66
47.26	3239.68
47.27	3239.7
47.28	3239.72
47.29	3239.74
47.3	3239.76
47.31	3239.78
47.32	3239.79
47.33	3239.81
47.34	3239.83
47.35	3239.85
47.36	3239.87
47.37	3239.88
47.38	3239.9
47.39	3239.92
47.4	3239.93
47.41	3239.95
47.42	3239.96
47.43	3239.98
47.44	3239.99
47.45	3240.01
47.46	3240.02
47.47	3240.04
47.48	3240.05
47.49	3240.06
47.5	3240.07
47.51	3240.09
47.52	3240.1
47.53	3240.11
47.54	3240.12
47.55	3240.13
47.56	3240.14
47.57	3240.15
47.58	3240.16
47.59	3240.17
47.6	3240.18
47.61	3240.19
47.62	3240.2
47.63	3240.21
47.64	3240.21
47.65	3240.22
47.66	3240.23
47.67	3240.23
47.68	3240.24
47.69	3240.25
47.7	3240.25
47.71	3240.26
47.72	3240.26
47.73	3240.27
47.74	3240.27
47.75	3240.28
47.76	3240.28
47.77	3240.28
47.78	3240.28
47.79	3240.29
47.8	3240.29
47.81	3240.29
47.82	3240.29
47.83	3240.29
47.84	3240.29
47.85	3240.3
47.86	3240.3
47.87	3240.29
47.88	3240.29
47.89	3240.29
47.9	3240.29
47.91	3240.29
47.92	3240.29
47.93	3240.29
47.94	3240.28
47.95	3240.28
47.96	3240.28
47.97	3240.27
47.98	3240.27
47.99	3240.26
48	3240.26
48.01	3240.26
48.02	3240.25
48.03	3240.24
48.04	3240.24
48.05	3240.23
48.06	3240.22
48.07	3240.22
48.08	3240.21
48.09	3240.2
48.1	3240.19
48.11	3240.19
48.12	3240.18
48.13	3240.17
48.14	3240.16
48.15	3240.15
48.16	3240.14
48.17	3240.13
48.18	3240.12
48.19	3240.11
48.2	3240.09
48.21	3240.08
48.22	3240.07
48.23	3240.06
48.24	3240.04
48.25	3240.03
48.26	3240.02
48.27	3240
48.28	3239.99
48.29	3239.97
48.3	3239.96
48.31	3239.94
48.32	3239.93
48.33	3239.91
48.34	3239.9
48.35	3239.88
48.36	3239.86
48.37	3239.85
48.38	3239.83
48.39	3239.81
48.4	3239.79
48.41	3239.77
48.42	3239.75
48.43	3239.74
48.44	3239.72
48.45	3239.7
48.46	3239.68
48.47	3239.65
48.48	3239.63
48.49	3239.61
48.5	3239.59
48.51	3239.57
48.52	3239.55
48.53	3239.52
48.54	3239.5
48.55	3239.48
48.56	3239.45
48.57	3239.43
48.58	3239.41
48.59	3239.38
48.6	3239.36
48.61	3239.33
48.62	3239.3
48.63	3239.28
48.64	3239.25
48.65	3239.23
48.66	3239.2
48.67	3239.17
48.68	3239.14
48.69	3239.12
48.7	3239.09
48.71	3239.06
48.72	3239.03
48.73	3239
48.74	3238.97
48.75	3238.94
48.76	3238.91
48.77	3238.88
48.78	3238.85
48.79	3238.82
48.8	3238.79
48.81	3238.75
48.82	3238.72
48.83	3238.69
48.84	3238.66
48.85	3238.62
48.86	3238.59
48.87	3238.56
48.88	3238.52
48.89	3238.49
48.9	3238.45
48.91	3238.42
48.92	3238.38
48.93	3238.35
48.94	3238.31
48.95	3238.27
48.96	3238.24
48.97	3238.2
48.98	3238.16
48.99	3238.12
49	3238.08
49.01	3238.05
49.02	3238.01
49.03	3237.97
49.04	3237.93
49.05	3237.89
49.06	3237.85
49.07	3237.81
49.08	3237.77
49.09	3237.73
49.1	3237.68
49.11	3237.64
49.12	3237.6
49.13	3237.56
49.14	3237.52
49.15	3237.47
49.16	3237.43
49.17	3237.39
49.18	3237.34
49.19	3237.3
49.2	3237.25
49.21	3237.21
49.22	3237.16
49.23	3237.12
49.24	3237.07
49.25	3237.02
49.26	3236.98
49.27	3236.93
49.28	3236.88
49.29	3236.84
49.3	3236.79
49.31	3236.74
49.32	3236.69
49.33	3236.64
49.34	3236.59
49.35	3236.54
49.36	3236.49
49.37	3236.44
49.38	3236.39
49.39	3236.34
49.4	3236.29
49.41	3236.24
49.42	3236.19
49.43	3236.14
49.44	3236.08
49.45	3236.03
49.46	3235.98
49.47	3235.92
49.48	3235.87
49.49	3235.82
49.5	3235.76
49.51	3235.71
49.52	3235.65
49.53	3235.6
49.54	3235.54
49.55	3235.49
49.56	3235.43
49.57	3235.37
49.58	3235.32
49.59	3235.26
49.6	3235.2
49.61	3235.14
49.62	3235.08
49.63	3235.03
49.64	3234.97
49.65	3234.91
49.66	3234.85
49.67	3234.79
49.68	3234.73
49.69	3234.67
49.7	3234.61
49.71	3234.55
49.72	3234.49
49.73	3234.42
49.74	3234.36
49.75	3234.3
49.76	3234.24
49.77	3234.17
49.78	3234.11
49.79	3234.05
49.8	3233.98
49.81	3233.92
49.82	3233.85
49.83	3233.79
49.84	3233.72
49.85	3233.66
49.86	3233.59
49.87	3233.53
49.88	3233.46
49.89	3233.39
49.9	3233.33
49.91	3233.26
49.92	3233.19
49.93	3233.12
49.94	3233.06
49.95	3232.99
49.96	3232.92
49.97	3232.85
49.98	3232.78
49.99	3232.71
50	3232.64
